Country Code,Year,Value
NLD,1965,71.12
NLD,1964,71.27
NLD,1963,71.02
NLD,1962,71.08
NLD,1961,71.56
NLD,1960,71.5
NCL,2021,75.361
NCL,2020,77.253
NCL,2019,76.808
NCL,2018,76.367
NCL,2017,75.1
NCL,2016,74.2
NCL,2015,74.5
NCL,2014,74.7
NCL,2013,74.3
NCL,2012,74.2
NCL,2011,73.9
NCL,2010,74.5
NCL,2009,74.2
NCL,2008,73.9
NCL,2007,73.6
NCL,2006,73.1
NCL,2005,72.6
NCL,2004,72.3
NCL,2003,72.1
NCL,2002,71.2
NCL,2001,72.1
NCL,2000,71.7
NCL,1999,70.9
NCL,1998,71.4
NCL,1997,69.3
NCL,1996,69.9
NCL,1995,68.4
NCL,1994,67.6
NCL,1993,67.9
NCL,1992,68.2
NCL,1991,66.7
NCL,1990,67.9
NCL,1989,66.5
NCL,1988,65.6
NCL,1987,66.5
NCL,1986,65.6
NCL,1985,65.4
NCL,1984,64.6
NCL,1983,66.1
NCL,1982,63.7
NCL,1981,62.8
NCL,1980,62.85
NCL,1979,62.9
NCL,1978,62.95
NCL,1977,63
NCL,1976,62.6
NCL,1975,62.2
NCL,1974,61.8
NCL,1973,61.4
NCL,1972,61
NCL,1971,60.6
NCL,1970,60.2
NCL,1969,59.8
NCL,1968,59.4
NCL,1967,59
NCL,1966,58.6
NCL,1965,58.2
NCL,1964,57.8
NCL,1963,57.4
NCL,1962,57
NCL,1961,56.6
NCL,1960,56.2
NZL,2021,80.5
NZL,2020,80.5
NZL,2019,80.3
NZL,2018,80
NZL,2017,80.2
NZL,2016,80
NZL,2015,79.91
NZL,2014,79.73
NZL,2013,79.6
NZL,2012,79.7
NZL,2011,79.4
NZL,2010,79.1
NZL,2009,78.8
NZL,2008,78.4
NZL,2007,78.2
NZL,2006,78
NZL,2005,77.9
NZL,2004,77.5
NZL,2003,77
NZL,2002,76.7
NZL,2001,76.4
NZL,2000,76.1
NZL,1999,75.5
NZL,1998,75.5
NZL,1997,74.7
NZL,1996,74.3
NZL,1995,74.1
NZL,1994,74.2
NZL,1993,73.8
NZL,1992,73.1
NZL,1991,73.3
NZL,1990,72.5
NZL,1989,71.8
NZL,1988,71.4
NZL,1987,71.3
NZL,1986,71
NZL,1985,71
NZL,1984,71.2
NZL,1983,70.8
NZL,1982,70.7
NZL,1981,70.5
NZL,1980,70
NZL,1979,69.8
NZL,1978,69.8
NZL,1977,68.9
NZL,1976,69.3
NZL,1975,69
NZL,1974,68.9
NZL,1973,68.4
NZL,1972,69
NZL,1971,68.7
NZL,1970,68.2
NZL,1969,68.4
NZL,1968,68.1
NZL,1967,68.4
NZL,1966,68.1
NZL,1965,68.3
NZL,1964,68.5
NZL,1963,68.5
NZL,1962,68.5
NZL,1961,68.4
NZL,1960,68.7
NIC,2021,70.836
NIC,2020,68.648
NIC,2019,71.066
NIC,2018,70.964
NIC,2017,70.686
NIC,2016,70.344
NIC,2015,70.005
NIC,2014,69.77
NIC,2013,69.612
NIC,2012,69.484
NIC,2011,69.263
NIC,2010,68.854
NIC,2009,68.296
NIC,2008,67.492
NIC,2007,66.54
NIC,2006,65.73
NIC,2005,64.985
NIC,2004,64.498
NIC,2003,64.3
NIC,2002,64.256
NIC,2001,64.284
NIC,2000,64.282
NIC,1999,64.153
NIC,1998,62.661
NIC,1997,63.504
NIC,1996,63.032
NIC,1995,62.579
NIC,1994,62.079
NIC,1993,61.584
NIC,1992,61.173
NIC,1991,60.834
NIC,1990,59.766
NIC,1989,59.128
NIC,1988,55.914
NIC,1987,51.955
NIC,1986,52.582
NIC,1985,50.946
NIC,1984,50.727
NIC,1983,52.144
NIC,1982,55.605
NIC,1981,55.204
NIC,1980,55.074
NIC,1979,44.569
NIC,1978,49.239
NIC,1977,53.392
NIC,1976,53.863
NIC,1975,53.68
NIC,1974,53.531
NIC,1973,53.4
NIC,1972,47.339
NIC,1971,52.96
NIC,1970,52.593
NIC,1969,52.032
NIC,1968,51.301
NIC,1967,50.415
NIC,1966,49.551
NIC,1965,48.65
NIC,1964,47.813
NIC,1963,47.072
NIC,1962,46.411
NIC,1961,45.811
NIC,1960,44.994
NER,2021,60.407
NER,2020,60.472
NER,2019,61.868
NER,2018,61.611
NER,2017,61.176
NER,2016,60.656
NER,2015,60.069
NER,2014,60.006
NER,2013,59.499
NER,2012,59.013
NER,2011,58.263
NER,2010,57.654
NER,2009,56.742
NER,2008,55.85
NER,2007,54.922
NER,2006,54.026
NER,2005,53.077
NER,2004,52.107
NER,2003,51.173
NER,2002,50.139
NER,2001,49.411
NER,2000,48.881
NER,1999,48.245
NER,1998,47.63
NER,1997,47.008
NER,1996,46.184
NER,1995,45.3
NER,1994,44.117
NER,1993,43.283
NER,1992,42.472
NER,1991,41.823
NER,1990,41.564
NER,1989,41.032
NER,1988,40.677
NER,1987,40.325
NER,1986,40.12
NER,1985,40.001
NER,1984,40.017
NER,1983,40.213
NER,1982,40.069
NER,1981,39.831
NER,1980,39.189
NER,1979,38.482
NER,1978,37.7
NER,1977,36.768
NER,1976,36.085
NER,1975,35.516
NER,1974,35.183
NER,1973,34.999
NER,1972,35.092
NER,1971,34.734
NER,1970,35.449
NER,1969,35.696
NER,1968,35.961
NER,1967,36.221
NER,1966,36.184
NER,1965,36.17
NER,1964,36.159
NER,1963,36.142
NER,1962,36.115
NER,1961,36
NER,1960,35.934
NGA,2021,52.285
NGA,2020,52.456
NGA,2019,52.651
NGA,2018,52.331
NGA,2017,52.017
NGA,2016,51.848
NGA,2015,51.477
NGA,2014,51.383
NGA,2013,51.295
NGA,2012,51.094
NGA,2011,50.92
NGA,2010,50.483
NGA,2009,50.182
NGA,2008,49.678
NGA,2007,49.258
NGA,2006,48.901
NGA,2005,48.362
NGA,2004,47.785
NGA,2003,47.377
NGA,2002,46.867
NGA,2001,46.58
NGA,2000,46.095
NGA,1999,45.446
NGA,1998,44.89
NGA,1997,44.385
NGA,1996,44.052
NGA,1995,44.004
NGA,1994,44.079
NGA,1993,44.232
NGA,1992,44.145
NGA,1991,44.197
NGA,1990,44.597
NGA,1989,44.788
NGA,1988,44.729
NGA,1987,44.745
NGA,1986,44.841
NGA,1985,45.126
NGA,1984,45.473
NGA,1983,45.571
NGA,1982,45.434
NGA,1981,45.504
NGA,1980,45.23
NGA,1979,45.187
NGA,1978,44.957
NGA,1977,44.597
NGA,1976,43.887
NGA,1975,42.922
NGA,1974,42.106
NGA,1973,41.331
NGA,1972,40.488
NGA,1971,39.68
NGA,1970,38.78
NGA,1969,37.244
NGA,1968,36.911
NGA,1967,35.94
NGA,1966,37.784
NGA,1965,37.582
NGA,1964,37.22
NGA,1963,37.069
NGA,1962,36.679
NGA,1961,36.487
NGA,1960,36.2
MKD,2021,72.41
MKD,2020,72.2
MKD,2019,74.7
MKD,2018,74.6
MKD,2017,74.1
MKD,2016,73.4
MKD,2015,73.5
MKD,2014,73.5
MKD,2013,73.4
MKD,2012,73
MKD,2011,73.1
MKD,2010,72.9
MKD,2009,72.3
MKD,2008,72.4
MKD,2007,71.8
MKD,2006,71.7
MKD,2005,71.6
MKD,2004,71.5
MKD,2003,70.9
MKD,2002,70.6
MKD,2001,70.9
MKD,2000,70.8
MKD,1999,70.4
MKD,1998,70.2
MKD,1997,70.3
MKD,1996,70.3
MKD,1995,69.8
MKD,1994,69.4
MKD,1993,69.457
MKD,1992,68.847
MKD,1991,69.522
MKD,1990,68.826
MKD,1989,69.09
MKD,1988,68.937
MKD,1987,68.521
MKD,1986,68.503
MKD,1985,67.885
MKD,1984,67.912
MKD,1983,67.47
MKD,1982,68.098
MKD,1981,67.77
MKD,1980,67.232
MKD,1979,67.759
MKD,1978,67.605
MKD,1977,66.561
MKD,1976,65.968
MKD,1975,65.319
MKD,1974,64.892
MKD,1973,64.261
MKD,1972,63.895
MKD,1971,62.942
MKD,1970,62.155
MKD,1969,61.509
MKD,1968,61.495
MKD,1967,60.782
MKD,1966,60.734
MKD,1965,58.739
MKD,1964,57.783
MKD,1963,55.653
MKD,1962,56.377
MKD,1961,56.693
MKD,1960,55.125
NOR,2021,81.7
NOR,2020,81.6
NOR,2019,81.3
NOR,2018,81.1
NOR,2017,81
NOR,2016,80.7
NOR,2015,80.5
NOR,2014,80.1
NOR,2013,79.8
NOR,2012,79.5
NOR,2011,79.1
NOR,2010,78.9
NOR,2009,78.6
NOR,2008,78.3
NOR,2007,78.2
NOR,2006,78.1
NOR,2005,77.7
NOR,2004,77.5
NOR,2003,77
NOR,2002,76.5
NOR,2001,76.2
NOR,2000,76
NOR,1999,75.6
NOR,1998,75.5
NOR,1997,75.45
NOR,1996,75.37
NOR,1995,74.8
NOR,1994,74.88
NOR,1993,74.22
NOR,1992,74.16
NOR,1991,74.01
NOR,1990,73.43
NOR,1989,73.32
NOR,1988,73.04
NOR,1987,72.75
NOR,1986,72.89
NOR,1985,72.59
NOR,1984,73
NOR,1983,72.74
NOR,1982,72.65
NOR,1981,72.63
NOR,1980,72.34
NOR,1979,72.17
NOR,1978,72.36
NOR,1977,72.26
NOR,1976,72.02
NOR,1975,71.72
NOR,1974,71.7
NOR,1973,71.33
NOR,1972,71.33
NOR,1971,71.15
NOR,1970,71.01
NOR,1969,70.8
NOR,1968,71.22
NOR,1967,71.33
NOR,1966,71.41
NOR,1965,71.05
NOR,1964,71.23
NOR,1963,70.78
NOR,1962,70.97
NOR,1961,71.17
NOR,1960,71.34
OMN,2021,70.984
OMN,2020,73.289
OMN,2019,76.543
OMN,2018,76.534
OMN,2017,76.525
OMN,2016,76.544
OMN,2015,76.332
OMN,2014,76.097
OMN,2013,75.913
OMN,2012,75.707
OMN,2011,75.106
OMN,2010,74.639
OMN,2009,72.585
OMN,2008,72.525
OMN,2007,72.389
OMN,2006,72.407
OMN,2005,72.315
OMN,2004,72.267
OMN,2003,72.1
OMN,2002,71.963
OMN,2001,71.913
OMN,2000,71.497
OMN,1999,71.202
OMN,1998,70.981
OMN,1997,70.501
OMN,1996,70.283
OMN,1995,70.108
OMN,1994,69.5
OMN,1993,69.262
OMN,1992,68.722
OMN,1991,68.135
OMN,1990,67.819
OMN,1989,67.141
OMN,1988,66.589
OMN,1987,65.9
OMN,1986,64.889
OMN,1985,64.106
OMN,1984,63.237
OMN,1983,62.111
OMN,1982,60.824
OMN,1981,59.532
OMN,1980,58.346
OMN,1979,57.112
OMN,1978,55.655
OMN,1977,54.216
OMN,1976,53.155
OMN,1975,50.859
OMN,1974,49.645
OMN,1973,48.432
OMN,1972,47.114
OMN,1971,46.98
OMN,1970,45.707
OMN,1969,44.742
OMN,1968,43.633
OMN,1967,42.421
OMN,1966,41.195
OMN,1965,40.021
OMN,1964,38.868
OMN,1963,37.566
OMN,1962,36.346
OMN,1961,34.971
OMN,1960,33.578
PAK,2021,63.787
PAK,2020,63.945
PAK,2019,64.595
PAK,2018,64.222
PAK,2017,64.02
PAK,2016,63.684
PAK,2015,63.502
PAK,2014,63.129
PAK,2013,62.979
PAK,2012,62.666
PAK,2011,62.539
PAK,2010,62.309
PAK,2009,62.073
PAK,2008,61.922
PAK,2007,61.919
PAK,2006,62.076
PAK,2005,61.171
PAK,2004,61.881
PAK,2003,61.874
PAK,2002,61.749
PAK,2001,61.441
PAK,2000,61.237
PAK,1999,60.774
PAK,1998,60.237
PAK,1997,59.874
PAK,1996,59.859
PAK,1995,59.473
PAK,1994,59.711
PAK,1993,59.601
PAK,1992,59.626
PAK,1991,59.393
PAK,1990,58.984
PAK,1989,58.73
PAK,1988,58.542
PAK,1987,58.507
PAK,1986,58.844
PAK,1985,58.545
PAK,1984,58.028
PAK,1983,57.748
PAK,1982,57.353
PAK,1981,57.102
PAK,1980,56.829
PAK,1979,56.453
PAK,1978,56.267
PAK,1977,55.829
PAK,1976,55.85
PAK,1975,55.75
PAK,1974,55.427
PAK,1973,55.502
PAK,1972,55.378
PAK,1971,48.983
PAK,1970,54.971
PAK,1969,54.189
PAK,1968,53.456
PAK,1967,52.561
PAK,1966,51.612
PAK,1965,50.307
PAK,1964,49.673
PAK,1963,48.772
PAK,1962,47.992
PAK,1961,47.164
PAK,1960,46.282
PLW,2005,66.3
PLW,2000,66.64
PLW,1995,67.03
PLW,1990,63.44
PAN,2021,73.05
PAN,2020,73.472
PAN,2019,74.789
PAN,2018,74.826
PAN,2017,74.791
PAN,2016,74.692
PAN,2015,74.54
PAN,2014,74.317
PAN,2013,74.067
PAN,2012,73.787
PAN,2011,73.537
PAN,2010,73.325
PAN,2009,73.233
PAN,2008,73.172
PAN,2007,73.179
PAN,2006,73.118
PAN,2005,72.999
PAN,2004,72.749
PAN,2003,72.424
PAN,2002,72.007
PAN,2001,71.559
PAN,2000,71.101
PAN,1999,70.681
PAN,1998,70.308
PAN,1997,69.971
PAN,1996,69.649
PAN,1995,69.33
PAN,1994,69.007
PAN,1993,68.68
PAN,1992,68.328
PAN,1991,68.074
PAN,1990,67.983
PAN,1989,66.387
PAN,1988,67.943
PAN,1987,68.047
PAN,1986,68.114
PAN,1985,68.133
PAN,1984,68.052
PAN,1983,67.871
PAN,1982,67.618
PAN,1981,67.331
PAN,1980,67.059
PAN,1979,66.85
PAN,1978,66.682
PAN,1977,66.588
PAN,1976,66.436
PAN,1975,66.211
PAN,1974,65.872
PAN,1973,65.407
PAN,1972,64.886
PAN,1971,64.323
PAN,1970,63.703
PAN,1969,63.314
PAN,1968,62.943
PAN,1967,62.631
PAN,1966,62.307
PAN,1965,62.036
PAN,1964,61.681
PAN,1963,61.254
PAN,1962,60.741
PAN,1961,60.138
PAN,1960,59.44
PNG,2021,62.948
PNG,2020,63.395
PNG,2019,62.963
PNG,2018,62.869
PNG,2017,62.774
PNG,2016,62.439
PNG,2015,62.286
PNG,2014,62.085
PNG,2013,61.792
PNG,2012,61.633
PNG,2011,61.51
PNG,2010,61.297
PNG,2009,60.983
PNG,2008,60.832
PNG,2007,60.592
PNG,2006,60.373
PNG,2005,60.112
PNG,2004,59.974
PNG,2003,60.102
PNG,2002,60.003
PNG,2001,60.114
PNG,2000,60.076
PNG,1999,59.965
PNG,1998,58.975
PNG,1997,59.596
PNG,1996,59.266
PNG,1995,59.212
PNG,1994,58.897
PNG,1993,58.658
PNG,1992,58.314
PNG,1991,58.024
PNG,1990,57.801
PNG,1989,57.668
PNG,1988,57.413
PNG,1987,57.257
PNG,1986,57.005
PNG,1985,56.954
PNG,1984,56.706
PNG,1983,56.499
PNG,1982,56.265
PNG,1981,55.966
PNG,1980,55.678
PNG,1979,55.218
PNG,1978,54.803
PNG,1977,54.324
PNG,1976,53.898
PNG,1975,53.346
PNG,1974,52.813
PNG,1973,52.189
PNG,1972,51.474
PNG,1971,50.804
PNG,1970,50.435
PNG,1969,49.726
PNG,1968,49.105
PNG,1967,48.388
PNG,1966,47.833
PNG,1965,47.141
PNG,1964,46.543
PNG,1963,46.01
PNG,1962,45.071
PNG,1961,44.641
PNG,1960,44.129
PRY,2021,67.434
PRY,2020,70.398
PRY,2019,70.961
PRY,2018,70.946
PRY,2017,70.986
PRY,2016,70.826
PRY,2015,70.548
PRY,2014,70.253
PRY,2013,70.179
PRY,2012,69.829
PRY,2011,69.505
PRY,2010,69.202
PRY,2009,68.962
PRY,2008,68.659
PRY,2007,68.334
PRY,2006,67.899
PRY,2005,67.61
PRY,2004,67.46
PRY,2003,67.276
PRY,2002,66.97
PRY,2001,67.106
PRY,2000,67.063
PRY,1999,67.029
PRY,1998,66.974
PRY,1997,66.951
PRY,1996,66.842
PRY,1995,66.779
PRY,1994,66.706
PRY,1993,66.603
PRY,1992,66.468
PRY,1991,66.347
PRY,1990,66.207
PRY,1989,65.819
PRY,1988,65.722
PRY,1987,65.436
PRY,1986,65.096
PRY,1985,64.751
PRY,1984,64.431
PRY,1983,64.05
PRY,1982,63.828
PRY,1981,63.473
PRY,1980,63.192
PRY,1979,62.887
PRY,1978,62.544
PRY,1977,62.337
PRY,1976,62.1
PRY,1975,61.815
PRY,1974,61.588
PRY,1973,61.395
PRY,1972,61.23
PRY,1971,61.09
PRY,1970,60.958
PRY,1969,60.593
PRY,1968,60.352
PRY,1967,60.12
PRY,1966,59.903
PRY,1965,59.684
PRY,1964,59.391
PRY,1963,59.113
PRY,1962,58.818
PRY,1961,58.5
PRY,1960,58.146
PER,2021,70.121
PER,2020,70.808
PER,2019,73.904
PER,2018,73.8
PER,2017,73.729
PER,2016,73.697
PER,2015,73.577
PER,2014,73.321
PER,2013,72.948
PER,2012,72.513
PER,2011,72.086
PER,2010,71.623
PER,2009,71.398
PER,2008,71.383
PER,2007,71.272
PER,2006,71.243
PER,2005,71.053
PER,2004,70.689
PER,2003,70.16
PER,2002,69.496
PER,2001,68.758
PER,2000,68.03
PER,1999,67.298
PER,1998,66.623
PER,1997,66.138
PER,1996,65.684
PER,1995,65.176
PER,1994,64.775
PER,1993,64.151
PER,1992,63.539
PER,1991,62.843
PER,1990,62.428
PER,1989,61.577
PER,1988,60.863
PER,1987,60.069
PER,1986,59.303
PER,1985,58.578
PER,1984,57.608
PER,1983,57.553
PER,1982,57.658
PER,1981,57.661
PER,1980,57.521
PER,1979,57.336
PER,1978,57.088
PER,1977,56.802
PER,1976,56.512
PER,1975,56.209
PER,1974,55.858
PER,1973,55.531
PER,1972,55.25
PER,1971,54.762
PER,1970,46.816
PER,1969,53.987
PER,1968,53.536
PER,1967,53.062
PER,1966,52.577
PER,1965,52.06
PER,1964,51.625
PER,1963,51.103
PER,1962,50.244
PER,1961,49.97
PER,1960,49.371
PHL,2021,67.172
PHL,2020,70.244
PHL,2019,69.986
PHL,2018,69.815
PHL,2017,69.667
PHL,2016,69.571
PHL,2015,69.486
PHL,2014,69.407
PHL,2013,69.16
PHL,2012,69.191
PHL,2011,69.112
PHL,2010,69.064
PHL,2009,68.949
PHL,2008,68.883
PHL,2007,68.794
PHL,2006,68.612
PHL,2005,68.54
PHL,2004,68.344
PHL,2003,68.189
PHL,2002,68.052
PHL,2001,67.865
PHL,2000,67.638
PHL,1999,67.533
PHL,1998,67.346
PHL,1997,67.141
PHL,1996,66.905
PHL,1995,66.562
PHL,1994,66.234
PHL,1993,65.788
PHL,1992,65.286
PHL,1991,64.527
PHL,1990,64.146
PHL,1989,63.726
PHL,1988,63.148
PHL,1987,62.547
PHL,1986,61.909
PHL,1985,61.751
PHL,1984,61.405
PHL,1983,61.258
PHL,1982,61.051
PHL,1981,60.808
PHL,1980,60.763
PHL,1979,60.627
PHL,1978,60.454
PHL,1977,60.45
PHL,1976,59.93
PHL,1975,59.913
PHL,1974,59.878
PHL,1973,59.834
PHL,1972,60.1
PHL,1971,60.306
PHL,1970,60.053
PHL,1969,60.143
PHL,1968,60.061
PHL,1967,59.872
PHL,1966,59.648
PHL,1965,59.375
PHL,1964,59.042
PHL,1963,58.888
PHL,1962,58.476
PHL,1961,58.136
PHL,1960,57.751
POL,2021,71.7
POL,2020,72.5
POL,2019,74.1
POL,2018,73.7
POL,2017,73.9
POL,2016,73.9
POL,2015,73.5
POL,2014,73.7
POL,2013,73
POL,2012,72.6
POL,2011,72.5
POL,2010,72.1
POL,2009,71.5
POL,2008,71.3
POL,2007,71
POL,2006,70.9
POL,2005,70.8
POL,2004,70.7
POL,2003,70.5
POL,2002,70.4
POL,2001,70.2
POL,2000,69.7
POL,1999,68.8
POL,1998,68.9
POL,1997,68.5
POL,1996,68.1
POL,1995,67.6
POL,1994,67.5
POL,1993,67.4
POL,1992,66.7
POL,1991,66.1
POL,1990,66.5
POL,1989,66.8
POL,1988,67.2
POL,1987,66.8
POL,1986,66.8
POL,1985,66.5
POL,1984,66.8
POL,1983,67
POL,1982,67.2
POL,1981,67.1
POL,1980,66
POL,1979,66.8
POL,1978,66.4
POL,1977,66.5
POL,1976,66.9
POL,1975,67
POL,1974,67.8
POL,1973,67.2
POL,1972,67.3
POL,1971,66.1
POL,1970,66.6
POL,1969,66.5
POL,1968,67
POL,1967,66.4
POL,1966,66.9
POL,1965,66.6
POL,1964,65.8
POL,1963,65.4
POL,1962,64.5
POL,1961,64.9
POL,1960,64.9
PRT,2021,78
PRT,2020,78
PRT,2019,78.7
PRT,2018,78.3
PRT,2017,78.4
PRT,2016,78.1
PRT,2015,78.1
PRT,2014,78
PRT,2013,77.6
PRT,2012,77.3
PRT,2011,77.3
PRT,2010,76.1
PRT,2009,75.8
PRT,2008,75.5
PRT,2007,75.2
PRT,2006,75.2
PRT,2005,74.9
PRT,2004,74.5
PRT,2003,74
PRT,2002,73.7
PRT,2001,73.4
PRT,2000,72.9
PRT,1999,72.5
PRT,1998,72.2
PRT,1997,71.9
PRT,1996,71.7
PRT,1995,71.8
PRT,1994,71.5
PRT,1993,71
PRT,1992,70.8
PRT,1991,70.6
PRT,1990,70.6
PRT,1989,70.9
PRT,1988,70.3
PRT,1987,70.3
PRT,1986,69.9
PRT,1985,69.4
PRT,1984,69.1
PRT,1983,68.9
PRT,1982,69
PRT,1981,68.2
PRT,1980,67.8
PRT,1979,67.9
PRT,1978,67
PRT,1977,66.5
PRT,1976,65.3
PRT,1975,64.7
PRT,1974,64.8
PRT,1973,64.5
PRT,1972,65.3
PRT,1971,63.6
PRT,1970,64
PRT,1969,63.145
PRT,1968,63.626
PRT,1967,63.197
PRT,1966,62.374
PRT,1965,62.939
PRT,1964,62.119
PRT,1963,61.904
PRT,1962,61.282
PRT,1961,59.967
PRT,1960,61.266
PRI,2021,75.865
PRI,2020,73.644
PRI,2019,74.832
PRI,2018,75.475
PRI,2017,75.425
PRI,2016,76.139
PRI,2015,75.66
PRI,2014,74.985
PRI,2013,74.848
PRI,2012,74.495
PRI,2011,74.315
PRI,2010,73.977
PRI,2009,73.82
PRI,2008,73.769
PRI,2007,73.525
PRI,2006,73.365
PRI,2005,73.14
PRI,2004,73.065
PRI,2003,72.825
PRI,2002,72.663
PRI,2001,72.369
PRI,2000,71.87
PRI,1999,71.379
PRI,1998,71.006
PRI,1997,70.66
PRI,1996,70.238
PRI,1995,69.951
PRI,1994,69.57
PRI,1993,69.471
PRI,1992,69.782
PRI,1991,69.755
PRI,1990,69.741
PRI,1989,69.702
PRI,1988,69.714
PRI,1987,69.718
PRI,1986,69.761
PRI,1985,69.164
PRI,1984,69.675
PRI,1983,69.63
PRI,1982,69.677
PRI,1981,69.475
PRI,1980,69.297
PRI,1979,69.153
PRI,1978,68.966
PRI,1977,68.91
PRI,1976,68.532
PRI,1975,68.195
PRI,1974,67.789
PRI,1973,67.74
PRI,1972,67.629
PRI,1971,67.791
PRI,1970,67.791
PRI,1969,67.879
PRI,1968,67.707
PRI,1967,67.478
PRI,1966,67.15
PRI,1965,66.931
PRI,1964,66.731
PRI,1963,66.617
PRI,1962,66.534
PRI,1961,66.601
PRI,1960,66.447
QAT,2021,78.314
QAT,2020,78.225
QAT,2019,80.064
QAT,2018,80.028
QAT,2017,79.847
QAT,2016,79.584
QAT,2015,79.227
QAT,2014,78.884
QAT,2013,78.623
QAT,2012,78.395
QAT,2011,77.965
QAT,2010,77.388
QAT,2009,76.808
QAT,2008,76.326
QAT,2007,75.839
QAT,2006,75.347
QAT,2005,74.982
QAT,2004,75.078
QAT,2003,74.76
QAT,2002,74.62
QAT,2001,74.391
QAT,2000,74.106
QAT,1999,74.032
QAT,1998,74.044
QAT,1997,73.984
QAT,1996,73.86
QAT,1995,73.594
QAT,1994,73.744
QAT,1993,73.604
QAT,1992,73.357
QAT,1991,73.349
QAT,1990,73.186
QAT,1989,72.862
QAT,1988,72.465
QAT,1987,72.159
QAT,1986,71.711
QAT,1985,71.496
QAT,1984,71.287
QAT,1983,70.798
QAT,1982,70.579
QAT,1981,70.363
QAT,1980,69.851
QAT,1979,69.635
QAT,1978,69.165
QAT,1977,68.879
QAT,1976,68.317
QAT,1975,67.989
QAT,1974,67.454
QAT,1973,66.975
QAT,1972,66.594
QAT,1971,66.005
QAT,1970,65.347
QAT,1969,64.657
QAT,1968,63.984
QAT,1967,63.202
QAT,1966,62.194
QAT,1965,61.343
QAT,1964,60.558
QAT,1963,59.451
QAT,1962,58.699
QAT,1961,57.943
QAT,1960,57.231
ROU,2021,69.4
ROU,2020,70.4
ROU,2019,71.9
ROU,2018,71.7
ROU,2017,71.7
ROU,2016,71.6
ROU,2015,71.4
ROU,2014,71.3
ROU,2013,71.6
ROU,2012,70.9
ROU,2011,70.8
ROU,2010,69.8
ROU,2009,69.7
ROU,2008,69.2
ROU,2007,69.2
ROU,2006,68.7
ROU,2005,68.4
ROU,2004,68
ROU,2003,67.7
ROU,2002,67.4
ROU,2001,67.6
ROU,2000,67.7
ROU,1999,67
ROU,1998,66.1
ROU,1997,65.2
ROU,1996,65.3
ROU,1995,65.7
ROU,1994,65.9
ROU,1993,66.1
ROU,1992,66.56
ROU,1991,66.56
ROU,1990,66.59
ROU,1989,66.56
ROU,1988,66.51
ROU,1987,66.3
ROU,1986,66.55
ROU,1985,66.78
ROU,1984,66.81
ROU,1983,66.98
ROU,1982,66.8
ROU,1981,66.7
ROU,1980,66.53
ROU,1979,66.68
ROU,1978,67.1
ROU,1977,67.42
ROU,1976,67.45
ROU,1975,67.37
ROU,1974,67.29
ROU,1973,66.83
ROU,1972,66.28
ROU,1971,66.27
ROU,1970,65.219
ROU,1969,64.495
ROU,1968,65.515
ROU,1967,65.514
ROU,1966,67.004
ROU,1965,65.978
ROU,1964,66.09
ROU,1963,65.4
ROU,1962,63.602
ROU,1961,64.303
ROU,1960,64.242
RUS,2021,64.21
RUS,2020,66.49
RUS,2019,68.24
RUS,2018,67.75
RUS,2017,67.51
RUS,2016,66.5
RUS,2015,65.92
RUS,2014,65.29
RUS,2013,65.13
RUS,2012,64.56
RUS,2011,64.04
RUS,2010,63.09
RUS,2009,62.87
RUS,2008,61.92
RUS,2007,61.46
RUS,2006,60.43
RUS,2005,58.92
RUS,2004,58.91
RUS,2003,58.53
RUS,2002,58.68
RUS,2001,58.92
RUS,2000,59.03
RUS,1999,59.87
RUS,1998,61.22
RUS,1997,60.85
RUS,1996,59.62
RUS,1995,58.12
RUS,1994,57.55
RUS,1993,58.97
RUS,1992,62
RUS,1991,63.45
RUS,1990,63.73
RUS,1989,64.24
RUS,1988,64.64
RUS,1987,64.84
RUS,1986,64.78
RUS,1985,62.73
RUS,1984,61.71
RUS,1983,62.16
RUS,1982,62.25
RUS,1981,61.62
RUS,1980,61.39
RUS,1979,61.49
RUS,1978,61.83
RUS,1977,61.83
RUS,1976,62.19
RUS,1975,62.48
RUS,1974,63.13
RUS,1973,63.28
RUS,1972,63.25
RUS,1971,63.24
RUS,1970,63.08
RUS,1969,62.068
RUS,1968,62.784
RUS,1967,63.086
RUS,1966,63.449
RUS,1965,63.618
RUS,1964,64.254
RUS,1963,63.624
RUS,1962,63.161
RUS,1961,63.489
RUS,1960,63.394
RWA,2021,63.798
RWA,2020,64.358
RWA,2019,64.18
RWA,2018,64.013
RWA,2017,63.556
RWA,2016,63.33
RWA,2015,63.219
RWA,2014,62.764
RWA,2013,62.571
RWA,2012,61.946
RWA,2011,61.247
RWA,2010,60.738
RWA,2009,60.349
RWA,2008,59.582
RWA,2007,58.628
RWA,2006,57.491
RWA,2005,56.316
RWA,2004,54.666
RWA,2003,52.672
RWA,2002,50.124
RWA,2001,47.849
RWA,2000,45.902
RWA,1999,43.38
RWA,1998,39.662
RWA,1997,38.784
RWA,1996,39.2
RWA,1995,38.147
RWA,1994,13.071
RWA,1993,39.888
RWA,1992,42.12
RWA,1991,44.454
RWA,1990,46.517
RWA,1989,48.763
RWA,1988,49.355
RWA,1987,49.589
RWA,1986,49.933
RWA,1985,50.097
RWA,1984,50.134
RWA,1983,49.899
RWA,1982,49.372
RWA,1981,48.132
RWA,1980,46.748
RWA,1979,45.547
RWA,1978,44.61
RWA,1977,44.107
